SHEF_A,1,2,3,4,5,6,7,8,9,10
Abandoned Vehicles,8727.0,10746.0,8881.0,8509.0,6272.0,6611.0,5993.0,5855.0,5318.0,3319.0
Accumulated Litter,1068.0,1689.0,764.0,1186.0,509.0,711.0,382.0,419.0,353.0,366.0
Admin,472.0,600.0,151.0,112.0,8.0,20.0,17.0,,,
Barriers/Bollards on RoW,104.0,111.0,61.0,105.0,32.0,65.0,77.0,78.0,57.0,72.0
Benches/Bicycle Racks,,10.0,54.0,12.0,8.0,8.0,13.0,13.0,5.0,35.0
Bin Collection,287.0,117.0,52.0,40.0,13.0,25.0,24.0,10.0,21.0,27.0
Bin Repair/Replacement,433.0,227.0,108.0,87.0,58.0,58.0,56.0,42.0,104.0,27.0
Blocked Drains,1694.0,2446.0,2358.0,3064.0,2556.0,3066.0,3474.0,3737.0,7140.0,11729.0
Bridge/Culvert Defects,28.0,114.0,68.0,123.0,114.0,154.0,196.0,219.0,561.0,1338.0
Broken Fire Hydrant,,,,,,,1.0,,,1.0
Broken Kerbs,9.0,42.0,79.0,91.0,189.0,147.0,232.0,274.0,415.0,456.0
Bus Stops Damage,492.0,674.0,673.0,756.0,666.0,758.0,888.0,696.0,569.0,278.0
C.C.T.V Faults,,1.0,,,,2.0,,,,
Countryside RoW,,,,,,4.0,,6.0,10.0,14.0
Dangerous Building/Structure,258.0,123.0,67.0,46.0,38.0,20.0,24.0,18.0,11.0,2.0
Dead Animals,654.0,1004.0,769.0,980.0,652.0,712.0,658.0,525.0,588.0,455.0
Debris/Spillage,93.0,225.0,190.0,195.0,149.0,187.0,178.0,270.0,533.0,969.0
Demo,16.0,6.0,10.0,10.0,,,1.0,,,
Discarded Syringes,,13.0,30.0,43.0,12.0,56.0,11.0,12.0,,
Dog Fouling,3071.0,3699.0,3632.0,3387.0,3259.0,3177.0,3216.0,3143.0,2470.0,1587.0
Dog Litter Bin,5.0,17.0,26.0,37.0,25.0,23.0,28.0,55.0,58.0,32.0
Dumped Rubbish,5671.0,7146.0,3096.0,4162.0,2268.0,2788.0,1389.0,1246.0,2789.0,8.0
Environmental Health,8.0,24.0,7.0,95.0,12.0,18.0,9.0,15.0,12.0,8.0
Fallen/Dangerous Trees,2437.0,3685.0,3670.0,4130.0,4283.0,4129.0,4764.0,5008.0,7188.0,7309.0
Fences,2.0,34.0,34.0,39.0,52.0,38.0,36.0,56.0,85.0,83.0
Flooding,329.0,340.0,344.0,394.0,517.0,522.0,700.0,829.0,1586.0,3669.0
Floral displays,14.0,21.0,25.0,32.0,26.0,21.0,10.0,11.0,9.0,
Fly-tipping,75553.0,61587.0,32702.0,22209.0,15836.0,16033.0,15662.0,16956.0,22923.0,33196.0
Flyposting,891.0,964.0,731.0,592.0,486.0,568.0,650.0,840.0,897.0,826.0
Garden Waste,1194.0,1519.0,377.0,246.0,56.0,45.0,33.0,5.0,,
Gates/Stiles RoW,,,1.0,1.0,2.0,,2.0,15.0,60.0,262.0
General Highways Enquiries,1227.0,1879.0,1298.0,1006.0,532.0,668.0,491.0,550.0,446.0,252.0
Graffiti,9856.0,9128.0,6134.0,4773.0,4797.0,5085.0,3680.0,2930.0,1589.0,632.0
Grass/Weed Control,201.0,996.0,1343.0,2017.0,1353.0,1611.0,1466.0,1835.0,3469.0,3969.0
Grids and Drains,73.0,31.0,41.0,19.0,19.0,51.0,37.0,26.0,1.0,
Grit Bins,20.0,69.0,27.0,65.0,72.0,74.0,75.0,52.0,80.0,207.0
Gritting,29.0,40.0,41.0,37.0,16.0,19.0,10.0,17.0,5.0,1.0
Grounds Maintenance,,,1.0,3.0,4.0,1.0,2.0,4.0,6.0,13.0
Gullies,933.0,1148.0,554.0,760.0,535.0,792.0,582.0,435.0,600.0,1023.0
Gully/Manhole Defects,153.0,127.0,175.0,156.0,182.0,218.0,217.0,247.0,470.0,661.0
Highway Condition,8379.0,10611.0,11905.0,11253.0,13108.0,13400.0,14256.0,16332.0,20520.0,28182.0
Highway Drainage,,5.0,5.0,8.0,18.0,7.0,13.0,19.0,40.0,96.0
Ice & Snow,,17.0,20.0,20.0,13.0,22.0,27.0,24.0,65.0,127.0
Leafing,207.0,488.0,278.0,275.0,155.0,269.0,144.0,134.0,49.0,
Lewisham Homes,387.0,221.0,75.0,41.0,2.0,5.0,10.0,,,
Lit Signs,,,,,,,,,,1.0
Litter/Litter Bin,3882.0,2518.0,1578.0,2013.0,1137.0,1910.0,1112.0,1324.0,1079.0,459.0
